pathway	NES_unweighted	FDR_unweighted	leadingEdge_unweighted	NES_weighted	FDR_weighted	leadingEdge_weighted	delta_NES	direction_agreement	FDR_class	leading_edge_jaccard	scenario
MITOTIC_SPINDLE	1.80033485981612	6.91220923075669e-05	CDK5RAP2;KIF1B;CLASP1;AKAP13;KLC1;RANBP9;FGD4;SSH2;PREX1;ARL8A;DOCK2;GSN;TUBA4A;CSNK1D;KIF3C;ROCK1;ARHGEF11;RASA2;SPTBN1;NF1;CLIP1;NIN;WASF2;LMNB1;PPP4R2;CDC42EP2;PXN;CDC42EP4;PAFAH1B1;NOTCH2;NEDD9;CDC42EP1;ARHGEF2;NCK2;PRC1;CNTROB;CDC42BPA;CAPZB;ARFGEF1;STAU1;MYH9;APC;RASA1;FLNB;MARK4;ECT2;ABR;KIF4A;TUBD1;ARHGEF12;ITSN1;ARHGAP27;CYTH2;RALBP1;CDC42;KPTN;ACTN4;ARAP3;TTK;KIF11;MYO9B;MARCKS;ABI1;HDAC6;TAOK2;VCL;MAP1S;MYH10;KIF5B;WASF1;TBCD;NUSAP1;TUBGCP2;CEP192;PCNT;SOS1;RABGAP1;MAP3K11;PDLIM5;KIF15;TLK1;DYNLL2;KIF23	1.80936564994476	6.57651133496978e-05	CDK5RAP2;RANBP9;KIF1B;CLASP1;TUBA4A;ARL8A;GSN;PPP4R2;FGD4;AKAP13;PREX1;KIF3C;LMNB1;CDC42EP2;SPTBN1;KLC1;WASF2;ROCK1;PAFAH1B1;SSH2;NCK2;CSNK1D;NIN;ARHGEF11;RASA2;CDC42EP4;CNTROB;ARFGEF1;RALBP1;DOCK2;PXN;CLIP1;CDC42BPA;MARCKS;NF1;STAU1;RASA1;MYH9;NOTCH2;CDC42EP1;CAPZB;ARHGEF12;APC;KIF5B;NEDD9;CDC42;TUBD1;KIF4A;ECT2;FLNB;TTK;KIF11;KPTN;ARHGAP27;ABI1;PRC1;ARHGEF2;VCL;MYH10;ABR;ITSN1;ACTN4;MARK4;PDLIM5;MAP1S;KIF23;SOS1;TLK1;HDAC6;MAPRE1;MYO9B;AURKA;KIF15;MAP3K11;TAOK2;DYNLL2;RAB3GAP1;CYTH2;ARHGDIA;CEP192;KATNB1;TUBGCP2;CLIP2;ARAP3	0.00903079012864216	TRUE	both	0.876404494382023	entry4_PF_PLT_noD3
MTORC1_SIGNALING	-1.21967912332138	0.114830934047539	UFM1;GTF2H1;HSPD1;FGL2;EEF1E1;ATP5MC1;HSPA9;M6PR;GGA2;PPIA;CACYBP;HSP90B1;PSMD14;PSMC2;EPRS1;SLC37A4;USO1;STARD4;INSIG1;MTHFD2L;IMMT;SHMT2;PITPNB;SC5D;SEC11A;TCEA1;MLLT11;PRDX1;CANX;SSR1;HSPA4;NUP205;CYB5B;RRP9;CXCR4;PPA1;XBP1;CCT6A;UCHL5;PHGDH;HMGCS1;RPA1;ARPC5L;TRIB3;RPN1;PSMA3;EBP;EDEM1;HSPA5;SERP1;FKBP2;PSMA4;PSMC6;CALR;SYTL2;SORD;HPRT1;EIF2S2;POLR3G	1.0542171670149	0.431987562784023	NFIL3;SLC2A3;GSR;SLA;TUBA4A;IDI1;NIBAN1;SKAP2;HK2;ACSL3;LDLR;MAP2K3;SLC2A1;PGM1;SLC6A6;LDHA;DHCR7;GSK3B;NUPR1;GLA;PGK1;GAPDH;RAB1A;G6PD;RIT1;GBE1;PPP1R15A;TXNRD1;NFYC;ALDOA;ACTR2;UBE2D3;NAMPT	2.27389629033628	FALSE	neither	0	entry4_PF_PLT_noD3
MYC_TARGETS_V1	-3.13061869681718	6.18934601350443e-27	SRSF7;DDX18;SYNCRIP;BUB3;NPM1;SNRPA1;HNRNPR;ABCE1;SET;EEF1B2;FBL;TOMM70;RPL34;HSPD1;G3BP1;NOP56;RPL22;MRPS18B;MAD2L1;STARD7;RAN;DDX21;NDUFAB1;CCT4;CLNS1A;ILF2;RPS2;RSL1D1;RPLP0;RPS5;PPIA;APEX1;GLO1;MYC;EIF2S1;POLE3;VDAC1;RPS3;RPL6;SNRPD2;RPS10;PSMD14;RPL18;SSBP1;CCT2;EPRS1;PHB1;SRSF2;RPS6;SRSF3;PSMD8;EIF3D;NCBP2;GNL3;IMPDH2;DHX15;IARS1;DUT;PSMA2;PCNA;PRDX4;ERH;KARS1;HNRNPD;HDAC2;C1QBP;CCT7;YWHAQ;PRPS2;RACK1;PABPC4;CANX;SLC25A3;TXNL4A;SERBP1;RRP9;CDK4;MRPL23;ACP1;PHB2;MRPL9;TUFM;NME1;UBE2E1;SNRPA;RFC4;HNRNPA3;CUL1;NAP1L1;HNRNPA1;HSP90AB1;XRCC6;PSMA1;SNRPD1;SNRPB2;CTPS1;ODC1;SRM;SNRPD3;VDAC3;UBA2;TRA2B;RANBP1;PSMA4;PSMC6;AIMP2;EIF4A1;RRM1;RPL14;EIF4E;HPRT1;EIF2S2;MCM5;COX5A;NCBP1;HSPE1;PRDX3;PSMB2;HDDC2;XPOT;CSTF2;SRSF1;SMARCC1;NOLC1;TCP1;CCT3;PWP1;MCM7;COPS5;SSB;PSMC4;CNBP;EIF3B;PPM1G;POLD2;GOT2;SF3B3;CCT5;PSMD7;LSM7;SNRPG;PSMA6	-2.90504577542737	3.50777440591952e-21	DDX18;SRSF7;BUB3;SNRPA1;SYNCRIP;NPM1;G3BP1;HNRNPR;ABCE1;RPL34;EEF1B2;RPL22;FBL;TOMM70;CLNS1A;MRPS18B;RPS5;RPS2;RPL6;MYC;RSL1D1;SET;SNRPD2;RPS6;SSBP1;RAN;MAD2L1;CCT4;APEX1;PPIA;NOP56;RPLP0;DDX21;EIF3D;ILF2;RPS10;PHB1;CCT2;NDUFAB1;HSPD1;GLO1;IARS1;EPRS1;NCBP2;HNRNPD;PSMD8;STARD7;VDAC1;RPL18;PSMD14;POLE3;HNRNPA1;GNL3;IMPDH2;EIF2S1;RPS3;RACK1;SRSF3;PSMA2;MRPL9;DHX15;DUT;PABPC4;ERH;HNRNPA3;SNRPA;RPL14;PRPS2;TUFM;CDK4;CTPS1;PRDX4;CCT7;RRP9;YWHAQ;HDAC2;KARS1;C1QBP;NME1;NOLC1;RANBP1;RFC4;VDAC3;SMARCC1;MRPL23;SNRPD3;AIMP2;SERBP1;COX5A;PCNA;HDDC2;EIF4A1;SSB;ACP1;UBE2E1;SRM;MCM5;PHB2;NCBP1;CUL1;SNRPD1;UBA2;SRSF1;NOP16;HSPE1;TXNL4A;CANX;SNRPB2;ODC1;EIF4E;SRSF2;SF3B3;XRCC6;NAP1L1;POLD2;SLC25A3;CAD;CSTF2;COPS5;EIF2S2;GOT2;PSMB2;PWP1;LSM7;CCT3;PPM1G;SNRPG;NHP2	0.225572921389806	TRUE	both	0.862068965517241	entry4_PF_PLT_noD3
MYC_TARGETS_V2	-2.22695119373384	1.65415489442643e-05	DDX18;WDR43;NPM1;HSPD1;NOP56;NDUFAF4;MYC;PPAN;PHB1;UTP20;PES1;GNL3;DCTPP1;MRTO4;PRMT3;RRP9;CDK4;PUS1;GRWD1;TFB2M;TBRG4;SRM;LAS1L;AIMP2;IMP4;MPHOSPH10;SORD;MCM5;HSPE1;NOLC1;DUSP2;IPO4;TMEM97;MYBBP1A;NIP7;FARSA	-2.29975657055518	4.32615862000524e-06	DDX18;WDR43;NPM1;UTP20;NDUFAF4;MYC;NOP56;PPAN;PHB1;HSPD1;PES1;MRTO4;PUS1;GNL3;DCTPP1;SORD;GRWD1;CDK4;RRP9;LAS1L;MPHOSPH10;NOLC1;IMP4;AIMP2;PRMT3;SRM;MCM5;TFB2M;NOP16;HSPE1;MYBBP1A;TBRG4;TMEM97;NOP2;IPO4	-0.0728053768213406	TRUE	both	0.868421052631579	entry4_PF_PLT_noD3
MYOGENESIS	1.16519760832891	0.279356210443038	ACSL1;SVIL;MEF2A;COL4A2;ITGA7;GSN;MYBPC3;DAPK2;MYOM1;FOXO4;PDLIM7;KLF5;NQO1;TGFB1;PYGM;CLU;KIFC3;MYH9;TPM3;MYH11;NOTCH1;ACHE;RIT1;CKB;GADD45B;DMPK;COL6A3;MYL6B;BAG1;MAPRE3;IFRD1;LSP1;ATP6AP1;GPX3;SMTN;KCNH2;APP;TAGLN;NCAM1;AK1;HDAC5;MYLK;SLC6A8;FLII;MYO1C;CHRNG;GABARAPL2;AKT2;ITGB5;SPARC;PICK1;NAV2;IGFBP7;TSC2;SCD;MAPK12	1.19562724741837	0.203872449698244	ACSL1;GSN;MEF2A;ITGA7;MYBPC3;FOXO4;SVIL;KLF5;TPM3;GADD45B;TGFB1;CLU;COL4A2;RIT1;DAPK2;PDLIM7;COL6A3;KIFC3;MYOM1;DMPK;MYH9;MYL6B;ATP6AP1;NQO1;CKB;LSP1;APP;NOTCH1;IFRD1;GABARAPL2;MYLK;PYGM;SPARC;MYH11;AK1;ITGB5;BAG1;HDAC5;SMTN;SLC6A8;AKT2;GPX3;IGFBP7;ACHE;FLII	0.0304296390894583	TRUE	neither	0.803571428571429	entry4_PF_PLT_noD3
NOTCH_SIGNALING	-0.932405789863031	0.640825096232793	DTX4;MAML2;LFNG;HES1;PSEN2;CUL1;ARRB1;FZD1;SKP1	-0.98529159792947	0.549520153550864	DTX4;MAML2;LFNG;HES1;PSEN2;ARRB1	-0.0528858080664386	TRUE	neither	0.666666666666667	entry4_PF_PLT_noD3
OXIDATIVE_PHOSPHORYLATION	-2.43614140782535	1.77311184108886e-12	MRPS30;LRPPRC;PDP1;TIMM17A;CYCS;LDHB;TOMM70;ABCB7;MRPL35;ATP5MC1;HSPA9;NDUFAB1;COX10;NDUFB5;OXA1L;MDH1;MRPL15;ATP5PO;DLAT;ECHS1;TOMM22;VDAC1;COX7C;COX6C;ATP5F1A;NDUFS3;SLC25A4;ACAA2;UQCRC2;ATP5MC2;ECI1;NDUFB2;COX7A2;SLC25A5;BDH2;VDAC2;MRPL11;CASP7;NDUFA4;GLUD1;HSD17B10;IMMT;NDUFV1;ACADSB;TIMM13;PHYH;ATP5MC3;ATP5PB;SLC25A6;PMPCA;NDUFA8;NDUFB8;TIMM50;SLC25A3;FDX1;IDH2;ACADM;SDHD;TIMM10;NDUFA5;PDK4;PHB2;MRPS12;OPA1;TIMM9;NNT;PDHA1;COX4I1;SLC25A12;MGST3;ATP6V1F;SLC25A20;UQCRFS1;NDUFA6;UQCR10;VDAC3;ATP5F1C;SUCLA2;UQCRQ	-2.12306208191994	3.83372182143582e-08	MRPS30;LRPPRC;LDHB;PDP1;MRPL35;CYCS;TOMM70;DLAT;OXA1L;TIMM17A;MRPL15;ABCB7;MDH1;ATP5MC1;ATP5PO;COX7C;NDUFB5;PDK4;COX10;COX6C;HSPA9;ATP5MC2;SLC25A4;ACAA2;TOMM22;ECHS1;NDUFAB1;BDH2;NDUFS3;NDUFA8;MRPL11;NDUFB2;UQCRC2;NDUFV1;VDAC1;ATP5MC3;PHYH;NDUFA5;SLC25A6;PMPCA;TIMM13;TIMM10;VDAC2;HSD17B10;ACADSB;TIMM9;ECI1;IDH2;ACADM;GLUD1;ATP5F1A;CASP7;IMMT;MGST3;NDUFB8;SLC25A5;NDUFA6;NDUFA4;COX7A2;MRPS12;UQCRQ;PDHA1;UQCR10;TIMM50;VDAC3;NDUFS6;ATP5PB;SDHD;COX5A;ETFA;MRPS11;COX4I1;FDX1;IDH3A;UQCRFS1;SUCLA2;ATP6V1F;MTX2;PHB2;OPA1;SLC25A20;COX11;ATP5F1C;SLC25A3;FH;ATP5PD;NDUFB4;UQCRB;ATP1B1;NNT;GOT2;SLC25A12;ACO2;MDH2;FXN;BAX;ATP6V1G1;IDH3B	0.313079325905414	TRUE	both	0.806122448979592	entry4_PF_PLT_noD3
P53_PATHWAY	1.23988066689496	0.129716075578458	TGFA;UPP1;ZBTB16;GADD45A;NDRG1;CCND3;PTPRE;NUPR1;MXD1;ALOX15B;ACVR1B;ABHD4;APAF1;SP1;CEBPA;HEXIM1;FAS;DRAM1;CDK5R1;TRAFD1;CD82;PRMT2;STOM;FOXO3;INHBB;TOB1;RHBDF2;RNF19B;RXRA;TGFB1;GPX2;PPM1D;CCP110;PPP1R15A;PRKAB1;FGF13;CSRNP2;NOTCH1;SOCS1;CTSD;IP6K2;IER3;DEF6;RGS16;HSPA4L;CYFIP2;TXNIP;MKNK2;STEAP3;SERTAD3;PLK3;ZFP36L1;GM2A;TAP1	1.43971882173253	0.0163752057462814	UPP1;CCND3;NDRG1;TGFA;GADD45A;ZBTB16;DRAM1;STOM;TRAFD1;ABHD4;ACVR1B;PTPRE;MXD1;ALOX15B;CEBPA;APAF1;PRMT2;CD82;NUPR1;FAS;FOXO3;HEXIM1;CDK5R1;TOB1;TGFB1;RNF19B;RXRA;RHBDF2;PRKAB1;SP1;PPP1R15A;IER3;SOCS1;INHBB;TAP1;CTSD;SERTAD3;CCP110;DDIT4;GM2A;MKNK2;PLK3;APP;CSRNP2;STEAP3;NOTCH1;CYFIP2;PPM1D;F2R;S100A4;GPX2;FGF13;DEF6;ZFP36L1;VDR;TAX1BP3;TXNIP;HSPA4L;IP6K2;DNTTIP2	0.199838154837566	TRUE	IPW_only	0.868852459016394	entry4_PF_PLT_noD3
PEROXISOME	-1.01194998672524	0.522815344603381	ABCD2;CLN6;SLC25A4;SLC23A2;HRAS;SCP2;SLC35B2;SLC25A19;DHRS3;EPHX2;PRDX1;CADM1;IDH2;HSD17B4;ERCC3;ACSL5;SOD1;CTPS1;ECI2;ABCB4;ITGB1BP1;ABCD3;ABCB1;MSH2;PEX11B;EHHADH;SMARCC1;ALDH9A1;ISOC1;CNBP;IDE;SLC27A2;RDH11;ECH1;PEX2;MLYCD	-0.842909065406782	0.814348082279837	SLC23A2;ABCD2;CLN6;SLC25A4;ERCC3;EPHX2;HRAS;SLC35B2;DHRS3;ABCB4;CADM1;IDH2;SLC25A19;HSD17B4;PRDX1;ECI2;CTPS1;ABCB1;ACSL5;SMARCC1	0.169040921318458	TRUE	neither	0.555555555555556	entry4_PF_PLT_noD3
PI3K_AKT_MTOR_SIGNALING	1.84630269094626	0.000617557589554062	MKNK1;MAP2K6;PRKCB;SLA;MAPK1;CAB39;VAV3;PRKAR2A;DUSP3;GSK3B;RAC1;RALB;TNFRSF1A;PTEN;MAP2K3;SLC2A1;RPS6KA3;RAF1;RIPK1;RPS6KA1;GRB2;PIKFYVE;AKT1S1;CFL1;MYD88;UBE2D3;CDKN1B;YWHAB;IRAK4;RIT1;ACTR2;ITPR2;GRK2;ACTR3;MAPK10;SMAD2;CLTC;TBK1;E2F1;MKNK2;ARF1	2.05366089401043	2.91419155670155e-05	MKNK1;CAB39;SLA;MAP2K6;PRKCB;PRKAR2A;TNFRSF1A;VAV3;DUSP3;MAPK1;PTEN;RALB;MAP2K3;SLC2A1;RAC1;RPS6KA3;GSK3B;RPS6KA1;CFL1;MYD88;YWHAB;GRB2;RIT1;CDKN1B;RAF1;ACTR2;UBE2D3;AKT1S1;SMAD2;IRAK4;ACTR3;ARF1;RIPK1;MKNK2;E2F1;PFN1;GRK2;MAPK10;CLTC;PIKFYVE;AP2M1;PTPN11;TBK1;IL2RG;PDK1;NFKBIB	0.207358203064173	TRUE	both	0.851063829787234	entry4_PF_PLT_noD3
PROTEIN_SECRETION	0.735065447878963	0.954163273615635	KIF1B;MAPK1;IGF2R;STX16;RPS6KA3;GNAS;STX7;AP2B1;GLA;CD63;PAM;ARFGEF1;AP1G1;LAMP2;RAB5A;STAM;VAMP3;CLTC;SEC22B;ARF1;SGMS1;COPB1;ABCA1;CLN5;RAB2A;AP2S1;ATP7A	1.13769537498153	0.304821547559554	KIF1B;MAPK1;RPS6KA3;GNAS;GLA;IGF2R;STX16;CD63;PAM;AP2B1;ARFGEF1;VAMP3;RAB5A;LAMP2;STX7;ARF1;AP3S1;AP1G1;CLTC;ARFGAP3;SEC22B;AP2M1;COPB1;VPS4B;ATP6V1H;RAB2A;STAM;NAPA;RAB14;SNAP23;AP2S1;PPT1;YKT6;ICA1;ATP7A;CLN5;SGMS1;ARCN1;STX12	0.402629927102568	TRUE	neither	0.65	entry4_PF_PLT_noD3
REACTIVE_OXYGEN_SPECIES_PATHWAY	1.51860276642506	0.0457029665441079	GSR;GCLM;HHEX;MBP;FES;MSRA;SBNO2;CDKN2D;G6PD;NQO1;OXSR1;FTL;TXNRD1;EGLN2;SRXN1;LSP1;GPX3;JUNB;TXN;GLRX;PRDX6	2.07665207550628	0.000226601923916215	GCLM;GSR;HHEX;FES;MSRA;CDKN2D;MBP;SBNO2;G6PD;TXN;OXSR1;LAMTOR5;SRXN1;TXNRD1;PRDX6;FTL;GLRX;JUNB;NQO1;LSP1;EGLN2	0.558049309081219	TRUE	both	0.909090909090909	entry4_PF_PLT_noD3
SPERMATOGENESIS	-0.822343119693517	0.902765819757463	CAMK4;ZC3H14;TSN;SLC12A2;LPIN1;ALOX15;PARP2;TKTL1;PEBP1;RAD17	0.950836374050238	0.602723291197044	PGS1;AGFG1;TLE4;PRKAR2A;CCNA1;CLVS1;TALDO1;BRAF;IP6K1;PHF7;GMCL1;SHE;H1-6;TTK;NCAPH;CHFR	1.77317949374376	FALSE	neither	0	entry4_PF_PLT_noD3
TGF_BETA_SIGNALING	1.6100034295709	0.0233813743764083	FURIN;FKBP1A;HIPK2;TGFBR1;RAB31;IFNGR2;SPTBN1;SMAD1;TGFB1;SKI;SERPINE1;PPP1R15A;UBE2D3;CTNNB1;XIAP;APC;SMURF1;PPM1A;BMPR2;THBS1	1.76198771605893	0.00616988562692237	FKBP1A;RAB31;IFNGR2;FURIN;HIPK2;SPTBN1;TGFBR1;SERPINE1;TGFB1;THBS1;PPP1R15A;XIAP;CTNNB1;SMAD1;UBE2D3;SKI;PPM1A;RHOA;APC;JUNB	0.15198428648803	TRUE	both	0.818181818181818	entry4_PF_PLT_noD3
TNFA_SIGNALING_VIA_NFKB	1.66949429548444	0.00100177901981468	BCL6;ETS2;GADD45A;CFLAR;PFKFB3;FOSL2;SLC2A3;B4GALT5;IRS2;TLR2;PTPRE;BCL2A1;MXD1;NFIL3;RCAN1;KLF9;NFKB1;SOCS3;TNIP1;LITAF;DRAM1;KLF6;MAP2K3;DENND5A;TIPARP;IFNGR2;LDLR;NFKBIA;EHD1;BCL3;PER1;RNF19B;MAP3K8;CD44;F2RL1;PNRC1;CEBPB;ZC3H12A;KDM6B;NFE2L2;CSF1;CEBPD;SERPINE1;PPP1R15A;AREG;NFAT5;B4GALT1;STAT5A;TNFAIP3;JAG1;TUBB2A;REL;DNAJB4;GADD45B;NAMPT;IER3;TANK;PHLDA1;TNIP2;ZFP36;IRF1;MARCKS;RIGI;DUSP1;ICAM1;TNFAIP6;TAP1;TRIB1	2.01864943279757	1.63397627491387e-06	ETS2;GADD45A;PFKFB3;BCL6;NFIL3;B4GALT5;SLC2A3;BCL2A1;CFLAR;SOCS3;FOSL2;DRAM1;IFNGR2;LITAF;IRS2;RCAN1;TLR2;PTPRE;MXD1;KLF6;TIPARP;NFKB1;NFKBIA;LDLR;KLF9;MAP2K3;EHD1;TNIP1;SERPINE1;CD44;DENND5A;F2RL1;MAP3K8;BCL3;PNRC1;CSF1;GADD45B;CEBPD;ZC3H12A;RNF19B;PER1;PPP1R15A;TNFAIP3;NFE2L2;AREG;IER3;CEBPB;MARCKS;DUSP1;TRIB1;NAMPT;B4GALT1;KDM6B;TAP1;JAG1;STAT5A;ICAM1;TNIP2;TNFAIP6;IL6ST;JUNB;PHLDA1;NFAT5;IRF1;TUBB2A;DNAJB4;PLEK	0.349155137313132	TRUE	both	0.901408450704225	entry4_PF_PLT_noD3
UNFOLDED_PROTEIN_RESPONSE	-2.03624559061122	1.65415489442643e-05	NPM1;IMP3;NOP56;EXOSC2;EIF2AK3;HSPA9;EXOSC9;EIF2S1;HSP90B1;RPS14;PDIA6;EIF4A2;CEBPG;DNAJB9;SKIC3;SLC30A5;SRPRB;IARS1;SEC31A;SPCS1;LSM4;SEC11A;WFS1;SSR1;MTREX;HERPUD1;RRP9;BANF1;DDX10;XBP1;SPCS3;EIF4EBP1;EXOC2;YIF1A;EDEM1;HSPA5;SERP1;ALDH18A1;HYOU1;CNOT2;SDAD1;EIF4A1;EIF4E;CALR;PAIP1;BAG3;CKS1B;XPOT;MTHFD2;NOLC1;FUS;GOSR2;NOP14;EEF2	-1.70763776803358	0.00203235182715725	NPM1;IMP3;EXOSC2;NOP56;EXOSC9;EIF2AK3;HSPA9;SPCS1;IARS1;RPS14;CEBPG;HSP90B1;SKIC3;SLC30A5;PDIA6;SRPRB;EIF2S1;SEC31A;LSM4;FUS;EIF4A2;MTREX;BANF1;WFS1;BAG3;DNAJB9;DDX10;RRP9;HERPUD1;EIF4EBP1;NOLC1;NOP14;SEC11A;HYOU1;FKBP14;EIF4A1;SSR1;CNOT2;ALDH18A1;YIF1A;SDAD1;EXOC2;EIF4E;EXOSC1;EEF2;PARN;KHSRP;GOSR2;CKS1B;NHP2;EDEM1;SLC1A4;XBP1;SPCS3;NFYB;XPOT;CXXC1;DKC1;TSPYL2;GEMIN4;CALR;PAIP1	0.328607822577643	TRUE	both	0.784615384615385	entry4_PF_PLT_noD3
UV_RESPONSE_DN	1.35237489272935	0.0806329113924051	MAPK14;SYNE1;ATP2B4;ATXN1;IGF1R;DYRK1A;WDR37;CELF2;NFKB1;APBB2;PTEN;GCNT1;LDLR;RASA2;PRDM2;SCN8A;PPARG;PTGFR;PIK3CD;RXRA;SCAF8;NR3C1;FHL2;NOTCH2;NIPBL;SERPINE1;CDC42BPA;TGFBR2;CDKN1B;CACNA1A;RBPMS;PRKCE	1.32275130386397	0.0854423773561736	MAPK14;ATP2B4;SYNE1;IGF1R;ATXN1;DYRK1A;WDR37;PTEN;NFKB1;LDLR;GCNT1;SCN8A;SERPINE1;NR3C1;FHL2;RASA2;TGFBR2;RXRA;CELF2;PIK3CD;CDC42BPA;DUSP1;TFPI;CDKN1B;PPARG;PTGFR;NEK7;NOTCH2;SCAF8;NIPBL;LTBP1;APBB2;CACNA1A;CITED2	-0.0296235888653791	TRUE	neither	0.783783783783784	entry4_PF_PLT_noD3
UV_RESPONSE_UP	0.869110355021054	0.83951048951049	GRINA;ARRB2;CCND3;ATP6V1C1;ALAS1;PRKCD;LYN;FURIN;TUBA4A;MAOA;AGO2;MARK2;RAB27A;NFKBIA;CHKA;ACAA1;CA2;PDAP1;GRPEL1;APOM;ALDOA;NUP58;PRKACA	1.12959771931764	0.304821547559554	CCND3;ATP6V1C1;GRINA;ARRB2;TUBA4A;PRKCD;FURIN;LYN;ALAS1;MAOA;NFKBIA;RAB27A;CHKA;NUP58;AGO2;MARK2;ACAA1;ALDOA;GRPEL1;CA2;TAP1;ICAM1;CDC34;IL6ST;JUNB;IRF1;TMBIM6;STARD3;PDAP1;GCH1;DNAJA1;HYAL2;PRKACA;DNAJB1	0.260487364296587	TRUE	neither	0.628571428571429	entry4_PF_PLT_noD3
WNT_BETA_CATENIN_SIGNALING	0.934097773587824	0.640825096232793	NUMB;RBPJ;ADAM17;MAML1;NKD1;CTNNB1;FRAT1;JAG1;NOTCH1;NCSTN	-0.797153724830068	0.814348082279837	MYC;LEF1;TCF7;CCND2;SKP2;TP53;PSEN2;HDAC2;CSNK1E;CUL1;AXIN2;PPARD	-1.73125149841789	FALSE	neither	0	entry4_PF_PLT_noD3
XENOBIOTIC_METABOLISM	1.56001137939809	0.00842826325412055	UPP1;IL1R1;ETS2;PGD;GSR;TPST1;ALAS1;POR;LPIN2;SLC6A6;ACOX1;DDAH2;TNFRSF1A;ARG1;UPB1;MAOA;PINK1;ESR1;FAS;AQP9;VNN1;SLC22A1;SLC46A3;CA2;CDA;SMOX;ITIH4;ABCC2;NQO1;HES6;CSAD;SERPINE1;GABARAPL1;MARCHF6	1.52093153091621	0.0105930935693721	UPP1;PGD;ETS2;IL1R1;POR;GSR;DDAH2;ARG1;TNFRSF1A;ALAS1;ACOX1;PINK1;LPIN2;AQP9;TPST1;MAOA;VNN1;SLC6A6;CDA;SERPINE1;FAS;SLC46A3;UPB1;SMOX;MARCHF6;ESR1;DHRS7;GABARAPL1;CA2;ABCC2;RAP1GAP;FAH;MAN1A1;NQO1;SLC22A1;TMBIM6;CYFIP2;CSAD;ITIH4;GCH1;ARG2;HES6;AKR1C3;ALDH2;PTGR1;IDH1;PDLIM5;CES1	-0.0390798484818793	TRUE	both	0.708333333333333	entry4_PF_PLT_noD3
ADIPOGENESIS	-0.842850732348807	0.924298752933932	NDUFAB1;MRPL15;ATP5PO;DLAT;ECHS1;AK2;NDUFS3;SLC66A3;ACAA2;DBT;DNAJB9;HADH;ATP1B3;MAP4K3;ENPP2;PDCD4;IMMT;SCP2;PHYH;EPHX2;ANGPT1;JAGN1;ESYT1;PTCD3;DNAJC15;ACADM;SLC25A10;NDUFA5;REEP5;SSPN	0.906638036007956	0.731897220148182	BCL6;GADD45A;PFKFB3;POR;RTN3;ACOX1;ITGA7;SQOR;STOM;CCNG2;PGM1;LPCAT3;GPAT4;ELMOD3;IFNGR1;TOB1;DHCR7;PPARG;DHRS7B;PPM1B;TALDO1;ORM1;TKT;GBE1;ALDOA;GRPEL1;STAT5A;CDKN2C;NABP1;CHUK;DHRS7;BAZ2A;ITSN1;CD151;PIM3	1.74948876835676	FALSE	neither	0	entry3.75_SOFA_D3
ALLOGRAFT_REJECTION	-1.48616253396557	0.00941629553128753	HLA-DRA;NPM1;ABCE1;RPS3A;LY75;HLA-DMB;HLA-DMA;ITK;CD3D;SIT1;TRAT1;CD3G;EIF3A;CD86;DARS1;RPL9;CTSS;CD28;UBE2N;RPL39;CCND2;CD4;IL7;ETS1;HLA-DOA;LY86;CD40LG;RPS19;EIF3D;HDAC9;CD8B;TNF;LCK;IRF8;IRF4;CD74;RIPK2;HLA-DQA1;CCR2;FCGR2B;MRPL3;CD2;STAT4;ZAP70;CD8A;NME1;CD3E;CD79A;IL15	-1.65468468829088	0.00119469455947476	RPS3A;HLA-DRA;ABCE1;NPM1;CD3D;ITK;HLA-DMB;HLA-DMA;EIF3A;SIT1;RPL9;TRAT1;LY75;CD3G;DARS1;HLA-DOA;RPL39;CTSS;ETS1;CD28;CD86;CD40LG;UBE2N;CD4;IL7;CD8B;EIF3D;LCK;LY86;CD74;CCND2;RPS19;IRF4;CD8A;TNF;CD2;FCGR2B;ZAP70;IRF8;HLA-DQA1;STAT4;CD3E;CCR2;IL15;CCR5;CXCR3;CD79A;CD247;HDAC9;NME1;CD40;CCL5	-0.168522154325314	TRUE	both	0.87037037037037	entry3.75_SOFA_D3
ANDROGEN_RESPONSE	1.35359925996968	0.102575207983686	FKBP5;NDRG1;CAMKK2;GSR;CCND3;HPGD;PTK2B;SLC38A2;HERC3;ACTN1;MAK;RPS6KA3;IQGAP2;ACSL3;IDI1;MERTK;MYL12A;ARID5B	1.57353417908551	0.0134864273026368	NDRG1;CCND3;CAMKK2;GSR;FKBP5;HPGD;ACTN1;IDI1;PTK2B;SLC38A2;HERC3;MYL12A;RPS6KA3;ACSL3;MERTK;UBE2J1;MAK;IQGAP2;VAPA;B4GALT1;ARID5B;GNAI3	0.219934919115828	TRUE	IPW_only	0.818181818181818	entry3.75_SOFA_D3
ANGIOGENESIS	0.587533439159886	0.969400462551148	LRPAP1;JAG1;FGFR1;PGLYRP1;APP;S100A4;TIMP1;FSTL1;VEGFA;PF4	0.802933986412091	0.772338520439669	LRPAP1;PGLYRP1;JAG1;FGFR1;APP;S100A4;TIMP1;FSTL1;PF4;VEGFA	0.215400547252206	TRUE	neither	1	entry3.75_SOFA_D3
